"household","dtxsid","total.used","dir.derm.exp","dir.derm.max","dir.derm.abs","dir.inhal.exp","dir.inhal.max","dir.inhal.mass","dir.inhal.abs","dir.ingest.exp","dir.ingest.abs","dir.release","ind.derm.exp","ind.derm.pr.exp","ind.derm.ar.exp","ind.derm.max","ind.derm.abs","ind.inhal.exp","ind.inhal.pr.exp","ind.inhal.ar.exp","ind.inhal.amb.in","ind.inhal.amb.out","ind.inhal.max","ind.inhal.mass","ind.inhal.abs","ind.ingest.exp","ind.ingest.abs","out.sur","out.air","drain","waste","food.ing","food.abs"
104,"DTXSID7021360",401262.039,0,0,0,0,0,0,0,0,0,0,0.0965878461442046,0.0965878461442046,0,2.84996393663421e-05,6.50587848257736e-05,0.105730529736306,0.105730529736306,0,0,0,1.16564256695323,1.09148164742528,0.174637063588044,4.2031034060043e-08,4.2018148353745e-08,0,786.388211715887,0,11.2534452931195,0,0
104,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"DTXSID7021360",286614.25,0,0,0,0.771228942556515,141.473844239666,8.09790389684341,1.29566462349495,24.2937116905302,24.286263821575,787.401785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7640970485161,0,0
106,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"DTXSID7021360",2245519.224,0,0,0,0,0,0,0,0,0,0,0.30390086782712,0.30390086782712,0,7.0443582864434e-05,0.000203215493414508,0.314438827474136,0.314438827474136,0,0,0,3.72893655897487,6.32353716877691,1.01176594700431,1.39182224857768e-07,1.39139554928e-07,0,4677.56283828433,0,71.1385007186623,0,0
107,"DTXSID8020462",1160133.08295229,0.662286480704128,0.0011750198178884,0.000110687067421044,8.72787434632393e-08,4.27198522765112e-05,3.43477531780428e-06,5.49564050848686e-07,0.000417937274235746,0.00033385487926127,65.5740900337582,2.04361387726677e-05,2.04361387726677e-05,0,4.7532403787294e-09,2.64720095993214e-06,2.02721796427914e-07,2.02721796427914e-07,0,0,0,2.02465061348902e-06,4.8274494994658e-06,7.72391919914527e-07,1.19246349853164e-06,9.52558629889489e-07,0,0.00332228258858171,31.547043673089,31.8718416068075,0,0
